,DistrictId,Rooms_square,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
3101,121,0.29699975,47.545753,0.5939995,6.0,1.0,9.0,51,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,205003.58
3102,96,0.55245984,42.476704,0.55245984,8.0,5.0,12.0,19,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,172894.06
3103,177,0.18082625,74.17228,0.723305,6.0,4.0,16.0,52,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,338641.25
3104,30,0.47951424,54.451126,0.9590285,1.0,10.0,17.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,203578.36
3105,67,0.33333334,88.04193,1.0,1.0,16.0,22.0,45,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,232204.66
3106,30,1.0,40.36208,1.0,1.0,17.0,22.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,126751.45
3107,23,0.9406914,33.56089,0.9406914,1.0,8.0,9.0,5,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,63839.1
3108,13,0.47062987,44.037563,0.47062987,8.0,5.0,12.0,26,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,188395.64
3109,2,0.48783597,59.05677,0.48783597,12.0,4.0,22.0,15,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,328346.44
3110,130,0.2344359,56.452274,0.7033077,5.0,7.0,9.0,57,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,272783.88
3111,59,0.59504145,40.354645,0.59504145,6.0,2.0,14.0,48,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,156736.45
3112,1,0.5,61.734562,1.0,1.0,7.0,7.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,181580.03
3113,59,0.326375,50.391815,0.65275,8.0,8.0,17.0,36,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,326174.2
3114,30,0.27885976,75.63255,0.5577195,14.0,1.0,1.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,132039.42
3115,27,0.5,59.71459,1.0,5.8617096,5.0,12.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,139881.19
3116,107,0.2306639,81.366005,0.6919917,8.0,6.0,9.0,61,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1,447933.56
3117,38,0.45678595,46.318848,0.45678595,1.0,14.0,14.0,8,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,236093.11
3118,132,0.24601358,65.86912,0.73804075,7.0,8.0,16.0,49,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,383565.62
3119,101,0.5268665,32.937435,0.5268665,5.0,5.0,5.0,51,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,139657.14
3120,6,0.55900025,44.647552,0.55900025,9.0,17.0,17.0,6,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,137595.75
3121,1,0.5,64.97179,1.0,10.0,19.0,24.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,212894.55
3122,96,0.2865321,58.993557,0.5730642,11.0,9.0,14.0,18,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,235471.66
3123,147,0.33284745,41.525814,0.6656949,6.0,5.0,14.0,47,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,208333.69
3124,66,0.3704544,43.736317,0.7409088,5.0,9.0,9.0,50,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,249122.44
3125,25,0.29737338,75.9644,0.59474677,11.0,2.0,25.0,13,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,188098.05
3126,22,0.4494146,68.7783,0.8988292,1.0,4.0,17.0,45,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,189098.44
3127,52,0.5788022,33.481415,0.5788022,6.0,9.0,9.0,47,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,137341.6
3128,7,0.28374255,59.46692,0.5674851,9.0,16.0,16.0,6,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,71291.55
3129,111,0.53340495,44.34916,0.53340495,8.0,5.0,12.0,36,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,243040.14
3130,13,0.5718712,40.27022,0.5718712,8.0,5.0,12.0,40,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,194107.02
3131,30,1.0,37.593864,1.0,5.8617096,0.0,0.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,131908.22
3132,30,0.9467828,42.06277,0.9467828,1.0,10.0,17.0,7,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,102227.31
3133,2,0.20097242,74.19905,0.60291725,10.0,5.0,14.0,14,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,512797.38
3134,54,0.2977274,38.137955,0.5954548,7.0,8.0,9.0,55,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,224757.98
3135,45,0.5,66.67958,1.0,1.0,15.0,17.0,45,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,192084.11
3136,1,0.33333334,77.563255,1.0,1.0,4.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,221143.1
3137,53,0.5425531,40.6555,0.5425531,10.0,18.0,19.0,5,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,199166.2
3138,23,0.933435,30.190298,0.933435,10.0,8.0,17.0,9,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,102069.27
3139,27,0.57670134,38.85689,0.57670134,1.0,17.0,17.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,125387.984
3140,69,0.32241592,54.885933,0.64483184,9.0,5.0,16.0,39,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,320532.72
3141,63,0.961337,50.154873,0.961337,10.0,14.0,17.0,4,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,280202.2
3142,9,0.5,60.987083,1.0,1.0,1.0,1.0,45,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,179144.81
3143,6,0.5,53.318737,1.0,1.0,6.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,147639.03
3144,62,0.9793019,54.101322,0.9793019,10.0,4.0,17.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,135613.03
3145,9,0.28745615,54.029392,0.5749123,8.0,7.0,17.0,30,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,173834.66
3146,8,0.48997745,38.874466,0.48997745,8.0,11.0,17.0,29,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,170851.19
3147,123,0.23923473,75.9398,0.47846946,13.0,7.0,12.0,13,0.0,6,2733,0,920.0,0,4,0,1,0,1,0,1,376746.44
3148,23,0.33333334,66.03304,1.0,1.0,9.0,12.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,130284.35
3149,74,0.6072806,33.25001,0.6072806,5.0,3.0,5.0,56,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,111578.39
3150,113,0.5558873,40.870552,0.5558873,8.0,11.0,17.0,23,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,202906.22
3151,27,0.9215472,37.530396,0.9215472,1.0,3.0,17.0,7,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,96418.7
3152,18,0.5723607,40.48984,0.5723607,7.0,5.0,15.0,21,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,195089.17
3153,145,0.27097154,55.950653,0.5419431,8.0,11.0,17.0,24,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,241056.05
3154,13,0.5789805,40.78958,0.5789805,8.0,7.0,17.0,23,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,181058.0
3155,111,0.22188026,63.95277,0.6656408,6.0,8.0,9.0,54,0.13564979,46,7960,6,350.0,3,11,0,1,0,1,0,1,282595.06
3156,69,0.2458203,80.126305,0.4916406,11.0,15.0,24.0,10,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,308962.6
3157,19,0.29436722,58.317005,0.58873445,10.0,22.0,22.0,27,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,290669.16
3158,6,0.037862185,61.547028,0.07572437,1.0,9.0,17.0,6,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,173732.14
3159,93,0.17741418,78.264534,0.53224254,11.0,7.0,24.0,10,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,311756.2
3160,72,0.30120358,65.26826,0.60240716,8.0,5.0,5.0,59,0.21047324,11,2398,2,1994.0,3,0,0,1,0,1,0,1,252551.95
3161,57,0.28492028,61.979954,0.56984055,10.0,3.0,17.0,20,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,248095.8
3162,113,0.49757612,36.86761,0.49757612,6.0,1.0,9.0,53,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,156960.72
3163,58,0.4963624,66.35729,0.9927248,5.8617096,3.0,12.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,152850.14
3164,1,0.5,63.55523,1.0,1.0,9.0,20.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,204348.2
3165,21,0.28795677,53.9659,0.57591355,8.0,17.0,17.0,27,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,271788.0
3166,150,1.0,17.046188,1.0,8.0,7.0,12.0,40,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,74222.11
3167,48,0.91580606,40.469223,0.91580606,10.0,19.0,20.0,5,0.041124634,46,9515,5,1106.1093,1,10,0,1,0,1,0,1,240710.86
3168,23,0.18913548,76.126274,0.5674064,10.0,10.0,17.0,13,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,299563.84
3169,120,0.19076721,98.114685,0.5723016,12.0,15.0,17.0,15,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,296586.16
3170,27,0.62414587,38.73793,0.62414587,8.0,14.0,14.0,17,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,182642.36
3171,27,0.3266423,82.69673,0.9799269,10.0,14.0,14.0,4,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,240748.58
3172,27,1.0,38.140865,1.0,5.8617096,0.0,0.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,116722.02
3173,29,0.5590627,35.04218,0.5590627,6.0,5.0,5.0,61,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,162635.1
3174,28,0.3011474,45.16373,0.6022948,5.0,3.0,5.0,58,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,117729.445
3175,8,0.3122524,52.257915,0.6245048,9.0,8.0,14.0,16,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,268419.7
3176,21,0.643098,33.818905,0.643098,9.0,10.0,12.0,55,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,157933.36
3177,67,0.32358676,52.466625,0.6471735,8.0,5.0,14.0,35,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,242757.0
3178,173,0.28742656,66.23556,0.5748531,8.0,6.0,8.0,62,0.08194346,20,2738,20,1106.1093,1,4,0,1,0,1,0,1,426779.7
3179,25,0.3227814,52.248013,0.6455628,7.0,6.0,17.0,29,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,85434.19
3180,44,0.31123582,48.684807,0.62247163,5.0,11.0,12.0,50,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,195258.53
3181,23,1.0,41.341137,1.0,1.0,4.0,4.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,90020.305
3182,53,0.57037693,38.10502,0.57037693,8.0,3.0,12.0,40,0.31392455,22,4625,11,3855.0,2,10,0,1,0,1,0,1,197515.77
3183,23,0.33333334,56.315712,1.0,5.8617096,0.0,0.0,45,0.014072961,2,475,0,1106.1093,0,0,0,1,0,1,0,1,166687.73
3184,44,0.30591053,51.99489,0.61182106,6.0,5.0,12.0,41,0.17505486,36,10055,3,1106.1093,1,0,0,1,0,1,0,1,226706.25
3185,27,1.0,37.64582,1.0,1.0,4.0,16.0,6,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,88993.16
3186,27,0.94622684,44.153618,0.94622684,10.0,5.0,20.0,6,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,134173.53
3187,6,1.0,48.757732,1.0,1.0,1.0,1.0,7,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,155224.23
3188,52,0.5,64.515205,1.0,1.0,9.0,17.0,45,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,189484.62
3189,70,0.30674928,55.37442,0.61349857,9.0,11.0,24.0,13,0.002211665,39,7614,3,1106.1093,1,5,0,1,0,1,1,0,104137.09
3190,23,0.90163225,30.806585,0.90163225,5.8617096,0.0,0.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,65379.957
3191,111,0.6787177,31.649582,0.6787177,5.0,1.0,9.0,59,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,151062.78
3192,47,0.5487991,40.719654,0.5487991,7.0,6.0,17.0,19,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,201323.77
3193,93,0.49563122,47.56444,0.49563122,13.0,9.0,24.0,10,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,199556.86
3194,6,1.0,53.3927,1.0,1.0,1.0,1.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,129606.28
3195,27,1.0,39.010838,1.0,10.0,12.0,19.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,91268.375
3196,69,0.2089222,79.24112,0.6267666,10.0,15.0,16.0,45,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,380613.38
3197,94,0.34372813,54.69427,0.68745625,6.0,8.0,9.0,51,0.28279766,33,8667,2,1106.1093,0,6,0,1,0,1,0,1,100245.54
3198,8,0.65392774,32.330334,0.65392774,6.0,8.0,9.0,42,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,153824.02
3199,129,0.3273558,53.989952,0.6547116,6.0,7.0,9.0,52,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,307297.03
3200,1,1.0,40.63146,1.0,1.0,17.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,135862.44
3201,128,0.2194267,74.97657,0.65828013,10.0,2.0,17.0,30,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,302428.28
3202,75,0.32259518,43.922737,0.64519036,5.0,5.0,5.0,59,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,183619.27
3203,96,0.5522177,39.228794,0.5522177,8.0,2.0,10.0,27,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,151909.64
3204,66,0.32077205,46.297375,0.6415441,6.0,12.0,12.0,50,0.16197556,31,7010,5,4508.0,3,7,0,1,1,0,0,1,238608.66
3205,52,0.5,67.972206,1.0,1.0,13.0,17.0,45,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,183794.36
3206,94,0.2999337,64.285065,0.5998674,9.0,16.0,16.0,50,0.28279766,33,8667,2,1106.1093,0,6,0,1,0,1,0,1,343995.1
3207,61,0.23754455,57.54116,0.71263367,5.0,9.0,9.0,46,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,241284.7
3208,119,0.23960562,55.21318,0.7188169,5.0,3.0,5.0,57,0.000995363,42,7651,1,1106.1093,1,5,0,1,0,1,0,1,214400.94
3209,1,0.5,61.12303,1.0,1.0,15.0,20.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,203425.98
3210,70,0.55069906,50.3371,0.55069906,11.0,16.0,16.0,18,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,337684.97
3211,23,0.5,58.634865,1.0,1.0,5.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,179772.36
3212,37,0.33833483,45.574795,0.67666966,6.0,6.0,12.0,52,0.1278116,28,7287,5,320.0,1,3,0,1,0,1,0,1,192358.12
3213,101,0.30777612,46.41638,0.61555225,5.0,5.0,5.0,61,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,159908.92
3214,85,0.32306626,54.024654,0.6461325,9.0,11.0,16.0,43,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,202620.33
3215,23,0.946838,31.126747,0.946838,1.0,11.0,17.0,5,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,74551.83
3216,27,0.43411097,61.469715,0.43411097,15.0,5.0,6.0,45,0.07542368,11,3097,0,1106.1093,0,0,0,1,0,1,0,1,155874.73
3217,105,0.17206208,75.775986,0.51618624,6.0,5.0,14.0,45,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,417309.0
3218,113,0.31342608,46.705364,0.62685215,4.0,2.0,5.0,61,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,138396.52
3219,114,0.6700318,32.332687,0.6700318,5.0,3.0,5.0,58,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,158881.67
3220,99,0.6650651,34.230457,0.6650651,6.0,7.0,9.0,51,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,132204.77
3221,110,0.62241316,37.54727,0.62241316,8.0,9.0,10.0,26,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,164474.22
3222,5,0.34167802,43.15207,0.68335605,5.0,1.0,5.0,58,0.15081754,16,3433,4,2643.0,4,5,0,1,0,1,0,1,184949.25
3223,61,0.21252014,72.75824,0.6375604,7.0,4.0,16.0,44,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,330204.7
3224,62,0.5,55.28082,1.0,5.8617096,0.0,0.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,159992.48
3225,37,0.34043485,42.769905,0.6808697,5.0,2.0,9.0,49,0.1278116,28,7287,5,320.0,1,3,0,1,0,1,0,1,171852.39
3226,99,0.21969552,65.625175,0.6590866,10.0,10.0,12.0,49,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,285568.53
3227,9,0.6213303,39.27301,0.6213303,8.0,2.0,14.0,52,0.13624443,11,2370,0,1106.1093,0,1,0,1,0,1,0,1,119163.25
3228,26,0.16265519,117.714554,0.48796555,15.0,17.0,30.0,10,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,624680.1
3229,49,0.277057,40.829857,0.554114,6.0,4.0,12.0,52,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,245219.19
3230,37,0.25178617,58.405273,0.50357234,7.0,12.0,12.0,42,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,237718.72
3231,27,0.32389575,85.34523,0.97168726,1.0,13.0,20.0,6,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,265311.53
3232,90,0.30919358,58.88917,0.61838716,9.0,4.0,17.0,33,0.24603155,22,3151,4,2715.0,3,3,0,1,1,0,0,1,217401.33
3233,6,0.5057111,38.770008,0.5057111,7.0,17.0,17.0,8,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,111490.445
3234,194,0.1983285,92.18395,0.5949855,10.0,4.0,10.0,66,0.17473908,17,3379,9,100.0,0,3,0,1,0,1,0,1,478782.5
3235,10,0.2389106,62.5835,0.7167318,6.0,1.0,12.0,51,0.08903972,33,7976,5,1106.1093,0,11,0,1,0,1,0,1,246763.45
3236,101,0.30391783,44.832123,0.60783565,5.0,4.0,5.0,58,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,177535.38
3237,46,0.6496548,37.899788,0.6496548,6.0,9.0,9.0,43,0.18878376,31,6137,4,1106.1093,0,1,0,1,0,1,0,1,162840.31
3238,34,0.29710504,86.34059,0.8913151,1.0,23.0,23.0,32,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,331562.1
3239,66,0.54685307,30.759539,0.54685307,7.0,17.0,17.0,20,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,209377.0
3240,88,0.5593506,40.37262,0.5593506,7.0,15.0,17.0,17,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,171483.86
3241,66,0.6599826,33.55998,0.6599826,5.0,4.0,5.0,59,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,165460.22
3242,120,0.29228708,57.30026,0.58457416,9.0,17.0,17.0,30,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,257520.31
3243,109,0.27960438,65.8751,0.55920875,10.0,17.0,17.0,28,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,147570.44
3244,23,0.48466307,57.36384,0.96932614,1.0,3.0,15.0,45,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,95227.63
3245,18,0.518979,40.765984,0.518979,8.0,2.0,17.0,34,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,156041.94
3246,127,0.43368825,35.551266,0.43368825,9.0,3.0,9.0,60,0.48624563,13,2514,19,1106.1093,0,6,0,1,0,1,0,1,150063.03
3247,53,0.28853604,47.728,0.5770721,5.0,1.0,9.0,52,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,210352.16
3248,85,0.2793722,59.759342,0.5587444,10.0,6.0,22.0,34,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,313802.34
3249,17,0.3225038,57.035995,0.6450076,9.0,5.0,5.0,59,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,381880.53
3250,37,0.54055697,42.900364,0.54055697,8.0,14.0,17.0,20,0.1789168,18,3594,4,192.0,1,5,0,1,0,1,0,1,236505.36
3251,23,0.5,54.354626,1.0,1.0,4.0,15.0,5,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,91011.484
3252,59,0.30294845,65.04394,0.6058969,7.0,2.0,5.0,65,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,240308.62
3253,52,0.3916858,45.179737,0.3916858,10.0,18.0,22.0,17,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,189477.39
3254,6,1.0,46.160576,1.0,5.8617096,14.0,25.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,139968.83
3255,29,0.6362358,34.99806,0.6362358,5.0,5.0,5.0,58,0.086885266,10,2277,2,1547.0,0,0,0,1,0,1,0,1,126557.62
3256,96,0.17706335,85.93617,0.53119004,10.0,14.0,16.0,17,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,298013.44
3257,29,0.34208968,44.30808,0.68417937,5.0,3.0,5.0,61,0.06966034,31,6119,4,1106.1093,1,2,0,1,0,1,0,1,187266.05
3258,6,1.0,38.50641,1.0,1.0,9.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,128959.85
3259,6,1.0,48.749218,1.0,1.0,8.0,25.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,140529.95
3260,23,1.0,160.64758,1.0,1.0,3.0,3.0,45,0.014072961,2,475,0,1106.1093,0,0,0,1,0,1,0,1,217875.0
3261,81,0.45540762,47.399296,0.45540762,10.0,7.0,17.0,11,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,169603.42
3262,67,0.5524417,32.6613,0.5524417,7.0,3.0,12.0,47,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,169378.72
3263,1,0.5,66.03302,1.0,12.0,3.0,16.0,4,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,160398.8
3264,88,0.5102908,34.481865,0.5102908,6.0,8.0,12.0,47,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,144561.8
3265,46,0.7572886,31.84117,0.7572886,5.0,1.0,5.0,54,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,149286.8
3266,79,1.0,42.20542,1.0,1.0,20.0,25.0,3,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,230486.64
3267,7,0.28090194,45.945168,0.5618039,5.0,5.0,5.0,58,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,210510.45
3268,34,0.18903813,121.57742,0.9451906,1.0,1.0,1.0,45,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,455446.4
3269,57,0.33002675,47.01858,0.6600535,6.0,6.0,12.0,40,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,212629.12
3270,6,1.0,48.10523,1.0,1.0,16.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,140349.45
3271,27,0.2,42.003292,1.0,5.8617096,5.0,12.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,112693.64
3272,19,0.19263905,66.5282,0.57791716,8.0,9.0,9.0,48,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,272663.06
3273,8,0.54439306,41.724392,0.54439306,8.0,2.0,14.0,37,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,152573.7
3274,91,0.5456417,38.22758,0.5456417,10.0,4.0,12.0,50,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,167249.61
3275,99,0.4949768,41.2798,0.4949768,9.0,9.0,25.0,15,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,199140.83
3276,9,0.50223136,38.460808,0.50223136,8.0,5.0,17.0,26,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,176552.02
3277,21,0.19423056,78.55302,0.58269167,10.0,3.0,9.0,49,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,253983.95
3278,27,1.0,38.16118,1.0,1.0,7.0,19.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,108179.3
3279,71,0.31936318,53.469433,0.63872635,8.0,4.0,12.0,40,0.40727624,9,1768,0,370.0,0,0,1,0,0,1,1,0,182516.56
3280,27,1.0,20.12709,1.0,1.0,10.0,17.0,9,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,97560.72
3281,13,0.36768076,47.421494,0.7353615,6.0,9.0,12.0,42,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,197873.97
3282,74,0.5,71.06185,1.0,10.0,3.0,17.0,4,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,233814.08
3283,19,0.20146441,78.77844,0.60439324,10.0,7.0,17.0,28,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,258770.62
3284,55,0.1932975,78.824356,0.5798925,10.0,10.0,12.0,25,0.041365445,31,5569,0,1106.1093,1,4,0,1,0,1,0,1,310638.3
3285,111,0.30001676,49.251137,0.6000335,7.0,4.0,9.0,53,0.13564979,46,7960,6,350.0,3,11,0,1,0,1,0,1,226390.98
3286,27,0.5,67.8566,1.0,5.8617096,0.0,0.0,45,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,184241.61
